date,dem,state,agency
2014-01-16,87.2477759739501,CO,nyt
2014-01-17,87.064373285192,CO,nyt
2014-01-18,86.8031617150907,CO,nyt
2014-01-19,86.8964529843863,CO,nyt
2014-01-20,85.5398201500577,CO,nyt
2014-01-21,85.8207819545699,CO,nyt
2014-01-22,85.8656683190973,CO,nyt
2014-01-23,85.5882300045555,CO,nyt
2014-01-24,85.5407496970093,CO,nyt
2014-01-25,85.3990511177665,CO,nyt
2014-01-26,85.1202512372871,CO,nyt
2014-01-27,85.043451245914,CO,nyt
2014-01-28,84.811299566474,CO,nyt
2014-01-29,84.9048997027227,CO,nyt
2014-01-30,84.9076422134249,CO,nyt
2014-01-31,85.8128012658427,CO,nyt
2014-02-01,87.5720276969128,CO,nyt
2014-02-02,87.5560996411239,CO,nyt
2014-02-03,87.5604104726457,CO,nyt
2014-02-04,87.4687108201816,CO,nyt
2014-02-05,86.8372964786478,CO,nyt
2014-02-06,86.7226170635668,CO,nyt
2014-02-07,86.6528287779303,CO,nyt
2014-02-08,86.6391654460181,CO,nyt
2014-02-09,86.6792070688765,CO,nyt
2014-02-10,86.6885120368789,CO,nyt
2014-02-11,86.7893611973019,CO,nyt
2014-02-12,86.8168609249759,CO,nyt
2014-02-13,86.7928013320597,CO,nyt
2014-02-14,86.7886180345698,CO,nyt
2014-02-15,86.6533662743053,CO,nyt
2014-02-16,86.7120072971091,CO,nyt
2014-02-17,86.7126134029853,CO,nyt
2014-02-18,86.83362860439,CO,nyt
2014-02-19,86.7627078103627,CO,nyt
2014-02-20,86.8482733027647,CO,nyt
2014-02-21,86.7688267835319,CO,nyt
2014-02-22,86.6947927061021,CO,nyt
2014-02-23,86.7246438042824,CO,nyt
2014-02-24,86.6462664275783,CO,nyt
2014-02-25,86.4798992472159,CO,nyt
2014-02-26,86.4065413647259,CO,nyt
2014-02-27,86.4262850829515,CO,nyt
2014-02-28,86.2778743503418,CO,nyt
2014-03-01,85.9480855145707,CO,nyt
2014-03-02,69.4427544745299,CO,nyt
2014-03-03,69.297575655921,CO,nyt
2014-03-04,69.3345020670555,CO,nyt
2014-03-05,69.2281798405446,CO,nyt
2014-03-06,69.1077879551077,CO,nyt
2014-03-07,69.2351371989241,CO,nyt
2014-03-08,69.2258131131577,CO,nyt
2014-03-09,70.0848891539709,CO,nyt
2014-03-10,70.2883637494772,CO,nyt
2014-03-11,70.2624153674083,CO,nyt
2014-03-12,70.277103406812,CO,nyt
2014-03-13,70.2896982127335,CO,nyt
2014-03-14,70.2067414241108,CO,nyt
2014-03-15,70.0652904710368,CO,nyt
2014-03-16,67.6872391277609,CO,nyt
2014-03-17,67.6891066774919,CO,nyt
2014-03-18,67.3902175922802,CO,nyt
2014-03-19,66.9638550322894,CO,nyt
2014-03-20,66.8258277958146,CO,nyt
2014-03-21,66.8098083115761,CO,nyt
2014-03-22,66.6478326591468,CO,nyt
2014-03-23,66.6747003704807,CO,nyt
2014-03-24,66.7100879240544,CO,nyt
2014-03-25,66.7756993184291,CO,nyt
2014-03-26,66.710583218211,CO,nyt
2014-03-27,66.7562177886095,CO,nyt
2014-03-28,66.7010639862028,CO,nyt
2014-03-29,66.256026670351,CO,nyt
2014-03-30,66.3100362852238,CO,nyt
2014-03-31,65.6281169790834,CO,nyt
2014-04-01,65.6063284924463,CO,nyt
2014-04-02,65.6279865913396,CO,nyt
2014-04-03,65.9150418876025,CO,nyt
2014-04-04,65.9150201687305,CO,nyt
2014-04-05,65.8915422777667,CO,nyt
2014-04-06,65.9378802251568,CO,nyt
2014-04-07,65.8941207702219,CO,nyt
2014-04-08,66.1674439802762,CO,nyt
2014-04-09,65.9542958473657,CO,nyt
2014-04-10,66.2140396248212,CO,nyt
2014-04-11,65.9505845546803,CO,nyt
2014-04-12,66.2276616567699,CO,nyt
2014-04-13,66.2422614443399,CO,nyt
2014-04-14,66.2352148687365,CO,nyt
2014-04-15,66.3734195222874,CO,nyt
2014-04-16,66.3707837021024,CO,nyt
2014-04-17,70.0835138587161,CO,nyt
2014-04-18,70.1134012547609,CO,nyt
2014-04-19,69.4736844264947,CO,nyt
2014-04-20,69.5547471746269,CO,nyt
2014-04-21,69.5711843327435,CO,nyt
2014-04-22,69.3460612054898,CO,nyt
2014-04-23,69.5909836971981,CO,nyt
2014-04-24,56.5619776745881,CO,nyt
2014-04-25,56.4150521021521,CO,nyt
2014-04-26,56.3777188367785,CO,nyt
2014-04-27,56.3077925034847,CO,nyt
2014-04-28,58.5065583891836,CO,nyt
2014-01-01,97.3265427375563,DE,nyt
2014-01-02,97.3265427375563,DE,nyt
2014-01-03,97.3258077915208,DE,nyt
2014-01-04,97.3298354386298,DE,nyt
2014-01-05,97.2501816122005,DE,nyt
2014-01-06,97.2492160251758,DE,nyt
2014-01-07,97.2296131335966,DE,nyt
2014-01-08,97.2273980465608,DE,nyt
2014-01-09,97.166747291348,DE,nyt
2014-01-10,97.2136596714072,DE,nyt
2014-01-11,97.2136178861473,DE,nyt
2014-01-12,97.2180523686174,DE,nyt
2014-01-13,97.2170987502416,DE,nyt
2014-01-14,97.2530227488393,DE,nyt
2014-01-15,97.2519048107223,DE,nyt
2014-01-16,97.2432202297884,DE,nyt
2014-01-17,97.194144874007,DE,nyt
2014-01-18,97.1009346103137,DE,nyt
2014-01-19,97.1482415546976,DE,nyt
2014-01-20,96.6253089600305,DE,nyt
2014-01-21,96.8084698610406,DE,nyt
2014-01-22,96.8558324318553,DE,nyt
2014-01-23,96.8281954528279,DE,nyt
2014-01-24,96.8376453567036,DE,nyt
2014-01-25,96.7913028407601,DE,nyt
2014-01-26,96.6961491651405,DE,nyt
2014-01-27,96.6916604230465,DE,nyt
2014-01-28,96.60895818586,DE,nyt
2014-01-29,96.6842464431657,DE,nyt
2014-01-30,96.6865741286918,DE,nyt
2014-01-31,96.9832956123598,DE,nyt
2014-02-01,97.5643566682279,DE,nyt
2014-02-02,97.5707518444802,DE,nyt
2014-02-03,97.5824246035183,DE,nyt
2014-02-04,97.5175444654501,DE,nyt
2014-02-05,97.5763034441834,DE,nyt
2014-02-06,97.5477528231611,DE,nyt
2014-02-07,97.536564600631,DE,nyt
2014-02-08,97.5437644238386,DE,nyt
2014-02-09,97.575839658762,DE,nyt
2014-02-10,97.6085516615896,DE,nyt
2014-02-11,97.6700352241893,DE,nyt
2014-02-12,97.6857877914893,DE,nyt
2014-02-13,97.6926103951273,DE,nyt
2014-02-14,97.7132567692557,DE,nyt
2014-02-15,97.7149038416551,DE,nyt
2014-02-16,97.7451319289509,DE,nyt
2014-02-17,97.7607543144142,DE,nyt
2014-02-18,97.8244645977497,DE,nyt
2014-02-19,97.8146394841753,DE,nyt
2014-02-20,97.8422026806676,DE,nyt
2014-02-21,97.8307757830909,DE,nyt
2014-02-22,97.8175157036173,DE,nyt
2014-02-23,97.8432402637758,DE,nyt
2014-02-24,97.8355780761434,DE,nyt
2014-02-25,97.7863297216287,DE,nyt
2014-02-26,97.8055260932948,DE,nyt
2014-02-27,97.8333260937627,DE,nyt
2014-02-28,97.8011872956828,DE,nyt
2014-03-01,97.6845604533149,DE,nyt
2014-03-02,97.8215203584678,DE,nyt
2014-03-03,97.7948702660544,DE,nyt
2014-03-04,97.8155796787123,DE,nyt
2014-03-05,97.7833881830809,DE,nyt
2014-03-06,97.8222163991078,DE,nyt
2014-03-07,97.8564671772128,DE,nyt
2014-03-08,97.8570333575292,DE,nyt
2014-03-09,97.85758910236,DE,nyt
2014-03-10,97.8577524361031,DE,nyt
2014-03-11,97.8573442617554,DE,nyt
2014-03-12,97.8666266898668,DE,nyt
2014-03-13,97.8992527679326,DE,nyt
2014-03-14,97.8768172580987,DE,nyt
2014-03-15,97.8232786269569,DE,nyt
2014-03-16,97.8364268514828,DE,nyt
2014-03-17,97.8338144003416,DE,nyt
2014-03-18,97.7567768297039,DE,nyt
2014-03-19,97.7422210315813,DE,nyt
2014-03-20,97.7439363990494,DE,nyt
2014-03-21,97.7390824671162,DE,nyt
2014-03-22,97.6929638827581,DE,nyt
2014-03-23,97.7056683243032,DE,nyt
2014-03-24,97.7121877664856,DE,nyt
2014-03-25,97.7321667705668,DE,nyt
2014-03-26,97.7181800445358,DE,nyt
2014-03-27,97.7329117980635,DE,nyt
2014-03-28,97.6989422795815,DE,nyt
2014-03-29,97.4680698769569,DE,nyt
2014-03-30,97.4954665281309,DE,nyt
2014-03-31,97.4313127091365,DE,nyt
2014-04-01,97.4267908443611,DE,nyt
2014-04-02,97.4324405787503,DE,nyt
2014-04-03,97.5434184781235,DE,nyt
2014-04-04,97.5492558269762,DE,nyt
2014-04-05,97.5361478875702,DE,nyt
2014-04-06,97.5616814980074,DE,nyt
2014-04-07,97.5462480713784,DE,nyt
2014-04-08,97.5088816172812,DE,nyt
2014-04-09,97.4344586364837,DE,nyt
2014-04-10,97.4563407168228,DE,nyt
2014-04-11,97.4023170396145,DE,nyt
2014-04-12,97.5031666228738,DE,nyt
2014-04-13,97.5110421634748,DE,nyt
2014-04-14,97.5084559191449,DE,nyt
2014-04-15,97.5270453505525,DE,nyt
2014-04-16,97.5356173995138,DE,nyt
2014-04-17,97.5505456664853,DE,nyt
2014-04-18,97.5556249412515,DE,nyt
2014-04-19,97.5432913494677,DE,nyt
2014-04-20,97.569629331023,DE,nyt
2014-04-21,97.5599299740816,DE,nyt
2014-04-22,97.4676977145539,DE,nyt
2014-04-23,97.5077417456679,DE,nyt
2014-04-24,97.4569115784842,DE,nyt
2014-04-25,97.4649882114336,DE,nyt
2014-04-26,97.4649882114336,DE,nyt
2014-04-27,97.4476472387041,DE,nyt
2014-04-28,97.383821769227,DE,nyt
2014-01-01,18.2831668028851,GA,nyt
2014-01-02,18.093684692133,GA,nyt
2014-01-03,18.1466540538842,GA,nyt
2014-01-04,18.1577588863806,GA,nyt
2014-01-05,17.7605977702392,GA,nyt
2014-01-06,17.8152691231609,GA,nyt
2014-01-07,17.7372808931008,GA,nyt
2014-01-08,17.6795397822986,GA,nyt
2014-01-09,17.5836951024529,GA,nyt
2014-01-10,17.8499094165634,GA,nyt
2014-01-11,17.9073907373125,GA,nyt
2014-01-12,17.6576594339673,GA,nyt
2014-01-13,17.6814298086738,GA,nyt
2014-01-14,17.9368912492266,GA,nyt
2014-01-15,17.9654819473954,GA,nyt
2014-01-16,18.0044314022993,GA,nyt
2014-01-17,17.6785523662896,GA,nyt
2014-01-18,17.4787211530457,GA,nyt
2014-01-19,17.5181600218053,GA,nyt
2014-01-20,16.5406137530963,GA,nyt
2014-01-21,17.0501128152877,GA,nyt
2014-01-22,17.3797718178178,GA,nyt
2014-01-23,17.2726889436673,GA,nyt
2014-01-24,17.3349255883908,GA,nyt
2014-01-25,17.2150875455753,GA,nyt
2014-01-26,16.7761032482871,GA,nyt
2014-01-27,16.8015530443391,GA,nyt
2014-01-28,16.6508499501852,GA,nyt
2014-01-29,17.0135161341206,GA,nyt
2014-01-30,17.1097731157336,GA,nyt
2014-01-31,18.764693465337,GA,nyt
2014-02-01,23.3958842377393,GA,nyt
2014-02-02,23.3036533305849,GA,nyt
2014-02-03,23.5022513640975,GA,nyt
2014-02-04,23.4843456178768,GA,nyt
2014-02-05,23.5183466608693,GA,nyt
2014-02-06,23.4763837825187,GA,nyt
2014-02-07,23.4892284259559,GA,nyt
2014-02-08,23.5545634980487,GA,nyt
2014-02-09,23.5045232901094,GA,nyt
2014-02-10,23.6609324090893,GA,nyt
2014-02-11,23.6851082874348,GA,nyt
2014-02-12,23.9070934465396,GA,nyt
2014-02-13,23.8963772502856,GA,nyt
2014-02-14,24.0638652462412,GA,nyt
2014-02-15,23.9883498958507,GA,nyt
2014-02-16,24.1139918468491,GA,nyt
2014-02-17,24.26680116121,GA,nyt
2014-02-18,24.5146474364811,GA,nyt
2014-02-19,24.5152812550479,GA,nyt
2014-02-20,24.4499382925239,GA,nyt
2014-02-21,24.3880496038844,GA,nyt
2014-02-22,24.434280692262,GA,nyt
2014-02-23,24.5474023246781,GA,nyt
2014-02-24,24.4157305903103,GA,nyt
2014-02-25,24.317993737613,GA,nyt
2014-02-26,24.3693878677507,GA,nyt
2014-02-27,24.5202892849528,GA,nyt
2014-02-28,24.4325757651892,GA,nyt
2014-03-01,24.5543180840349,GA,nyt
2014-03-02,24.7053076910134,GA,nyt
2014-03-03,24.6103616124348,GA,nyt
2014-03-04,24.6449047647324,GA,nyt
2014-03-05,24.5489453738888,GA,nyt
2014-03-06,24.7931529253405,GA,nyt
2014-03-07,24.9683956785602,GA,nyt
2014-03-08,25.004728971663,GA,nyt
2014-03-09,24.8984663401434,GA,nyt
2014-03-10,24.9531425550118,GA,nyt
2014-03-11,24.8957321398222,GA,nyt
2014-03-12,24.8830464723808,GA,nyt
2014-03-13,25.1040790352334,GA,nyt
2014-03-14,25.0449111979447,GA,nyt
2014-03-15,24.9775638135369,GA,nyt
2014-03-16,25.0387400586619,GA,nyt
2014-03-17,25.1531223706006,GA,nyt
2014-03-18,26.5492917951608,GA,nyt
2014-03-19,26.3768256694333,GA,nyt
2014-03-20,26.3352421617303,GA,nyt
2014-03-21,26.4128667700847,GA,nyt
2014-03-22,26.2895705135413,GA,nyt
2014-03-23,26.344641217495,GA,nyt
2014-03-24,26.6739655760101,GA,nyt
2014-03-25,26.7959762847229,GA,nyt
2014-03-26,26.6954001206269,GA,nyt
2014-03-27,26.8311548166981,GA,nyt
2014-03-28,26.7646849579509,GA,nyt
2014-03-29,26.6799293123354,GA,nyt
2014-03-30,26.7146084545691,GA,nyt
2014-03-31,25.8842806069234,GA,nyt
2014-04-01,25.8468184977579,GA,nyt
2014-04-02,26.0052867095628,GA,nyt
2014-04-03,26.3086771471915,GA,nyt
2014-04-04,26.3602952652682,GA,nyt
2014-04-05,26.3738948409083,GA,nyt
2014-04-06,26.4513493887336,GA,nyt
2014-04-07,26.3884987438104,GA,nyt
2014-04-08,26.381012521947,GA,nyt
2014-04-09,25.9451691433756,GA,nyt
2014-04-10,26.1428502613544,GA,nyt
2014-04-11,25.7597568461278,GA,nyt
2014-04-12,26.0995010881364,GA,nyt
2014-04-13,26.098694171067,GA,nyt
2014-04-14,26.1142040433227,GA,nyt
2014-04-15,26.2383546820901,GA,nyt
2014-04-16,26.158747755881,GA,nyt
2014-04-17,26.1765611874133,GA,nyt
2014-04-18,26.2403823840584,GA,nyt
2014-04-19,26.2549576951692,GA,nyt
2014-04-20,26.3093062765069,GA,nyt
2014-04-21,26.3934593707401,GA,nyt
2014-04-22,26.0821408313214,GA,nyt
2014-04-23,26.0559292057751,GA,nyt
2014-04-24,25.8583617159515,GA,nyt
2014-04-25,25.7327660158019,GA,nyt
2014-04-26,25.708019346126,GA,nyt
2014-04-27,25.7366253543733,GA,nyt
2014-04-28,25.158647083889,GA,nyt
2014-01-01,97.9515241664835,HI,nyt
2014-01-02,97.9513558448179,HI,nyt
2014-01-03,97.9502778603056,HI,nyt
2014-01-04,97.9592964779878,HI,nyt
2014-01-05,97.8947385688745,HI,nyt
2014-01-06,97.8869364932049,HI,nyt
2014-01-07,97.8683986963489,HI,nyt
2014-01-08,97.8628520055569,HI,nyt
2014-01-09,97.8146026557126,HI,nyt
2014-01-10,97.8487577725103,HI,nyt
2014-01-11,97.8349269851833,HI,nyt
2014-01-12,97.8403958923754,HI,nyt
2014-01-13,97.8409165092666,HI,nyt
2014-01-14,97.8683286253081,HI,nyt
2014-01-15,97.8667274821012,HI,nyt
2014-01-16,97.8479427497702,HI,nyt
2014-01-17,97.8384684163372,HI,nyt
2014-01-18,97.7540189433165,HI,nyt
2014-01-19,97.7994760785494,HI,nyt
2014-01-20,97.3378121520878,HI,nyt
2014-01-21,97.4792451332772,HI,nyt
2014-01-22,97.5248142665779,HI,nyt
2014-01-23,97.4904832780793,HI,nyt
2014-01-24,97.4857536993771,HI,nyt
2014-01-25,97.4616519144308,HI,nyt
2014-01-26,97.3852685990224,HI,nyt
2014-01-27,97.3758383551451,HI,nyt
2014-01-28,97.3001068800077,HI,nyt
2014-01-29,97.3511375966706,HI,nyt
2014-01-30,97.3617773857209,HI,nyt
2014-01-31,97.6963121612489,HI,nyt
2014-02-01,98.2309813275568,HI,nyt
2014-02-02,98.2372795439337,HI,nyt
2014-02-03,98.2306761734817,HI,nyt
2014-02-04,98.1946911825721,HI,nyt
2014-02-05,98.2501652867162,HI,nyt
2014-02-06,98.2284368736119,HI,nyt
2014-02-07,98.2153246886422,HI,nyt
2014-02-08,98.2257232959855,HI,nyt
2014-02-09,98.2638870415809,HI,nyt
2014-02-10,98.2913715564735,HI,nyt
2014-02-11,98.2351449214338,HI,nyt
2014-02-12,98.2458943598802,HI,nyt
2014-02-13,98.2545253741145,HI,nyt
2014-02-14,98.2734092367124,HI,nyt
2014-02-15,98.309748356734,HI,nyt
2014-02-16,98.3354212216882,HI,nyt
2014-02-17,98.3486844917142,HI,nyt
2014-02-18,99.6880662697009,HI,nyt
2014-02-19,99.6868849965971,HI,nyt
2014-02-20,99.6875816387255,HI,nyt
2014-02-21,99.6870340350818,HI,nyt
2014-02-22,99.685504191221,HI,nyt
2014-02-23,99.6886575459632,HI,nyt
2014-02-24,99.687710124884,HI,nyt
2014-02-25,99.6769638650996,HI,nyt
2014-02-26,99.6928215696681,HI,nyt
2014-02-27,99.6990376975909,HI,nyt
2014-02-28,99.6974971565316,HI,nyt
2014-03-01,99.6735722222054,HI,nyt
2014-03-02,99.7054625541371,HI,nyt
2014-03-03,99.7013289055939,HI,nyt
2014-03-04,99.7059149384612,HI,nyt
2014-03-05,99.7017816408653,HI,nyt
2014-03-06,99.707982463372,HI,nyt
2014-03-07,99.7209408508242,HI,nyt
2014-03-08,99.7212731710911,HI,nyt
2014-03-09,99.719774549629,HI,nyt
2014-03-10,99.7191739750461,HI,nyt
2014-03-11,99.7108206832087,HI,nyt
2014-03-12,99.7116419812691,HI,nyt
2014-03-13,99.7184938544529,HI,nyt
2014-03-14,99.7159703208264,HI,nyt
2014-03-15,99.7055396880289,HI,nyt
2014-03-16,99.7078693857232,HI,nyt
2014-03-17,99.7026633014792,HI,nyt
2014-03-18,99.6902708691883,HI,nyt
2014-03-19,99.6899791307518,HI,nyt
2014-03-20,99.6899649588517,HI,nyt
2014-03-21,99.6891367605803,HI,nyt
2014-03-22,99.6816958739412,HI,nyt
2014-03-23,99.6819534307981,HI,nyt
2014-03-24,99.6824621542983,HI,nyt
2014-03-25,99.6834368130664,HI,nyt
2014-03-26,99.6812052158732,HI,nyt
2014-03-27,99.6841628704585,HI,nyt
2014-03-28,99.6775005395887,HI,nyt
2014-03-29,99.6274820465587,HI,nyt
2014-03-30,99.6320881353944,HI,nyt
2014-03-31,99.6197278432418,HI,nyt
2014-04-01,99.6188691304834,HI,nyt
2014-04-02,99.6183390201898,HI,nyt
2014-04-03,99.6405180089065,HI,nyt
2014-04-04,99.6419137261927,HI,nyt
2014-04-05,99.6422302903838,HI,nyt
2014-04-06,99.6500829465292,HI,nyt
2014-04-07,99.6506853351686,HI,nyt
2014-04-08,99.640381732778,HI,nyt
2014-04-09,99.6269650851373,HI,nyt
2014-04-10,99.6291228088312,HI,nyt
2014-04-11,99.6171114050638,HI,nyt
2014-04-12,99.6348251401681,HI,nyt
2014-04-13,99.6338493603543,HI,nyt
2014-04-14,99.6339932598996,HI,nyt
2014-04-15,99.6407327138694,HI,nyt
2014-04-16,99.6397086911946,HI,nyt
2014-04-17,99.6415350638235,HI,nyt
2014-04-18,99.6424964691141,HI,nyt
2014-04-19,99.640211027792,HI,nyt
2014-04-20,99.6444662953996,HI,nyt
2014-04-21,99.6415957447678,HI,nyt
2014-04-22,99.6247209002943,HI,nyt
2014-04-23,99.6300710840252,HI,nyt
2014-04-24,99.6207924585277,HI,nyt
2014-04-25,99.6218831057499,HI,nyt
2014-04-26,99.6215114317069,HI,nyt
2014-04-27,99.618592048308,HI,nyt
2014-04-28,99.6045902253436,HI,nyt
2014-01-01,76.0225744049018,IA,nyt
2014-01-02,76.016737776875,IA,nyt
2014-01-03,75.9982857072535,IA,nyt
2014-01-04,76.0223482934186,IA,nyt
2014-01-05,75.6929926946622,IA,nyt
2014-01-06,75.6104342553247,IA,nyt
2014-01-07,75.5666603027262,IA,nyt
2014-01-08,75.5748197768245,IA,nyt
2014-01-09,75.3587708655983,IA,nyt
2014-01-10,75.5733937152646,IA,nyt
2014-01-11,75.6440046308964,IA,nyt
2014-01-12,75.6098698116712,IA,nyt
2014-01-13,75.6335382690962,IA,nyt
2014-01-14,75.819967386974,IA,nyt
2014-01-15,75.8388238709318,IA,nyt
2014-01-16,75.8151601883421,IA,nyt
2014-01-17,75.5702483136306,IA,nyt
2014-01-18,75.1739697865114,IA,nyt
2014-01-19,75.3805533364352,IA,nyt
2014-01-20,73.6390200980069,IA,nyt
2014-01-21,74.2826032806396,IA,nyt
2014-01-22,74.4902895703894,IA,nyt
2014-01-23,74.3891364587621,IA,nyt
2014-01-24,74.3619312420737,IA,nyt
2014-01-25,74.2112938850926,IA,nyt
2014-01-26,73.7639053906094,IA,nyt
2014-01-27,73.7595408015046,IA,nyt
2014-01-28,73.4948808368933,IA,nyt
2014-01-29,73.8065188558616,IA,nyt
2014-01-30,73.8461728435759,IA,nyt
2014-01-31,77.6986524766293,IA,nyt
2014-02-01,79.4765354121273,IA,nyt
2014-02-02,79.5314734340307,IA,nyt
2014-02-03,79.5632772121796,IA,nyt
2014-02-04,79.4851015159466,IA,nyt
2014-02-05,79.7650362770257,IA,nyt
2014-02-06,79.6651119417624,IA,nyt
2014-02-07,79.619419526034,IA,nyt
2014-02-08,79.688440732682,IA,nyt
2014-02-09,79.9011962458298,IA,nyt
2014-02-10,80.0096379616657,IA,nyt
2014-02-11,80.2024920451896,IA,nyt
2014-02-12,80.2590140643356,IA,nyt
2014-02-13,78.1527765978603,IA,nyt
2014-02-14,78.203771416097,IA,nyt
2014-02-15,78.1681690162542,IA,nyt
2014-02-16,78.2794112129885,IA,nyt
2014-02-17,78.3191767132314,IA,nyt
2014-02-18,78.5071012275556,IA,nyt
2014-02-19,78.4316952046341,IA,nyt
2014-02-20,78.5799221058882,IA,nyt
2014-02-21,78.5010783907657,IA,nyt
2014-02-22,78.4269799256775,IA,nyt
2014-02-23,79.1632938288065,IA,nyt
2014-02-24,79.1331451573025,IA,nyt
2014-02-25,78.9833430177805,IA,nyt
2014-02-26,78.9464232232844,IA,nyt
2014-02-27,79.0217253847824,IA,nyt
2014-02-28,78.9197269288243,IA,nyt
2014-03-01,78.6351226989391,IA,nyt
2014-03-02,79.0050225978971,IA,nyt
2014-03-03,78.9124687874616,IA,nyt
2014-03-04,78.9895651718519,IA,nyt
2014-03-05,78.9424870987647,IA,nyt
2014-03-06,79.089233492927,IA,nyt
2014-03-07,79.1911442269069,IA,nyt
2014-03-08,79.1978873185599,IA,nyt
2014-03-09,79.2002236700473,IA,nyt
2014-03-10,81.0275117627529,IA,nyt
2014-03-11,81.1543738604549,IA,nyt
2014-03-12,81.2412580765334,IA,nyt
2014-03-13,81.4467425961738,IA,nyt
2014-03-14,81.4641053972747,IA,nyt
2014-03-15,81.4267286637232,IA,nyt
2014-03-16,81.5911519843168,IA,nyt
2014-03-17,81.6851396871089,IA,nyt
2014-03-18,81.4950594221776,IA,nyt
2014-03-19,81.4395082422597,IA,nyt
2014-03-20,81.3819705634082,IA,nyt
2014-03-21,81.3915897938938,IA,nyt
2014-03-22,81.2880593583849,IA,nyt
2014-03-23,81.3493975853643,IA,nyt
2014-03-24,81.4335360681379,IA,nyt
2014-03-25,82.2360790509694,IA,nyt
2014-03-26,82.3004158825532,IA,nyt
2014-03-27,82.3458996866551,IA,nyt
2014-03-28,82.2736844539016,IA,nyt
2014-03-29,81.8074138673088,IA,nyt
2014-03-30,81.9028247604809,IA,nyt
2014-03-31,81.4114032162915,IA,nyt
2014-04-01,81.419371457075,IA,nyt
2014-04-02,81.4402751602245,IA,nyt
2014-04-03,81.6824912429113,IA,nyt
2014-04-04,81.7112545361714,IA,nyt
2014-04-05,81.7034194702595,IA,nyt
2014-04-06,81.7491544023658,IA,nyt
2014-04-07,81.7194237517164,IA,nyt
2014-04-08,81.7754888354376,IA,nyt
2014-04-09,85.2455708507142,IA,nyt
2014-04-10,85.3575433090911,IA,nyt
2014-04-11,85.2457011575382,IA,nyt
2014-04-12,85.4342680223148,IA,nyt
2014-04-13,85.4757683911498,IA,nyt
2014-04-14,85.5209549084905,IA,nyt
2014-04-15,85.5899075807274,IA,nyt
2014-04-16,85.6513463073128,IA,nyt
2014-04-17,85.8321875945783,IA,nyt
2014-04-18,85.8765975588787,IA,nyt
2014-04-19,85.9084615581391,IA,nyt
2014-04-20,85.9905333360356,IA,nyt
2014-04-21,86.0006201411799,IA,nyt
2014-04-22,85.9284535621227,IA,nyt
2014-04-23,85.9121763241776,IA,nyt
2014-04-24,85.8154438779594,IA,nyt
2014-04-25,85.7320073659015,IA,nyt
2014-04-26,85.770207924765,IA,nyt
2014-04-27,85.8099990568306,IA,nyt
2014-04-28,81.5853053157805,IA,nyt
2014-01-01,0.0491647900571392,ID,nyt
2014-01-02,0.0491647900571392,ID,nyt
2014-01-03,0.0497118033805335,ID,nyt
2014-01-04,0.0499643938042212,ID,nyt
2014-01-05,0.0463084068345183,ID,nyt
2014-01-06,0.0461189074511483,ID,nyt
2014-01-07,0.0451660984271435,ID,nyt
2014-01-08,0.0455091308404984,ID,nyt
2014-01-09,0.0443392441870678,ID,nyt
2014-01-10,0.0462909484626132,ID,nyt
2014-01-11,0.0467253606125387,ID,nyt
2014-01-12,0.047005801912394,ID,nyt
2014-01-13,0.0469654653847766,ID,nyt
2014-01-14,0.04903730737312,ID,nyt
2014-01-15,0.0490437757992996,ID,nyt
2014-01-16,0.0487969040422832,ID,nyt
2014-01-17,0.0455571027062019,ID,nyt
2014-01-18,0.0430508927092573,ID,nyt
2014-01-19,0.043125839770787,ID,nyt
2014-01-20,0.0380596030742159,ID,nyt
2014-01-21,0.0425761148372398,ID,nyt
2014-01-22,0.0456004168142185,ID,nyt
2014-01-23,0.0461849065753111,ID,nyt
2014-01-24,0.0453091576642507,ID,nyt
2014-01-25,0.0441073343072656,ID,nyt
2014-01-26,0.0388965940201947,ID,nyt
2014-01-27,0.0383150079438116,ID,nyt
2014-01-28,0.0362340182927411,ID,nyt
2014-01-29,0.0385053190791146,ID,nyt
2014-01-30,0.0383897850750343,ID,nyt
2014-01-31,0.0337871162246215,ID,nyt
2014-02-01,0.0298712349244978,ID,nyt
2014-02-02,0.0290987524826988,ID,nyt
2014-02-03,0.0290224666755149,ID,nyt
2014-02-04,0.0292889945141444,ID,nyt
2014-02-05,0.0287293048566109,ID,nyt
2014-02-06,0.0282962409955804,ID,nyt
2014-02-07,0.0280187143295046,ID,nyt
2014-02-08,0.0280158925842882,ID,nyt
2014-02-09,0.0298617748209231,ID,nyt
2014-02-10,0.0307593673902119,ID,nyt
2014-02-11,0.0301649415312092,ID,nyt
2014-02-12,0.0308192844765834,ID,nyt
2014-02-13,0.0310458447322724,ID,nyt
2014-02-14,0.031529727990399,ID,nyt
2014-02-15,0.0314375599980396,ID,nyt
2014-02-16,0.0316424542011591,ID,nyt
2014-02-17,0.0323011207737288,ID,nyt
2014-02-18,0.0325882117448083,ID,nyt
2014-02-19,0.0321184300019965,ID,nyt
2014-02-20,0.0324169213547937,ID,nyt
2014-02-21,0.0319421063047322,ID,nyt
2014-02-22,0.0318483875513723,ID,nyt
2014-02-23,0.0317545330191351,ID,nyt
2014-02-24,0.0312624265586067,ID,nyt
2014-02-25,0.0306072210682097,ID,nyt
2014-02-26,0.029044100041252,ID,nyt
2014-02-27,0.0293753233219492,ID,nyt
2014-02-28,0.0284690976134223,ID,nyt
2014-03-01,0.0298041916147124,ID,nyt
